19.11.2025,12:00,Stockholm
19.11.2025,20:00,Copenhagen
20.11.2025,12:00,Copenhagen
20.11.2025,20:00,Tromsø
21.11.2025,12:00,Tromsø
21.11.2025,20:00,Warsaw
22.11.2025,12:00,Warsaw
22.11.2025,20:00,Milan
23.11.2025,12:00,Milan
23.11.2025,20:00,Rome
24.11.2025,12:00,Rome
24.11.2025,20:00,Dubrovnik
25.11.2025,12:00,Dubrovnik
25.11.2025,20:00,Sarajevo
26.11.2025,12:00,Sarajevo
26.11.2025,20:00,Belgrade
27.11.2025,12:00,Belgrade
27.11.2025,20:00,Budapest
28.11.2025,12:00,Budapest
28.11.2025,20:00,Berlin
29.11.2025,12:00,Berlin
29.11.2025,20:00,Amsterdam
30.11.2025,12:00,Amsterdam
30.11.2025,20:00,Brussels
01.12.2025,12:00,Brussels
01.12.2025,20:00,Paris
02.12.2025,12:00,Paris
02.12.2025,20:00,Madrid
03.12.2025,12:00,Madrid
03.12.2025,20:00,Barcelona
04.12.2025,12:00,Barcelona
04.12.2025,20:00,London
05.12.2025,12:00,London
05.12.2025,20:00,Glasgow
06.12.2025,12:00,Glasgow
06.12.2025,20:00,Porto
07.12.2025,12:00,Porto
07.12.2025,20:00,Rio de Janeiro
08.12.2025,12:00,Rio de Janeiro
08.12.2025,20:00,São Paulo
09.12.2025,12:00,São Paulo
09.12.2025,20:00,Buenos Aires
10.12.2025,12:00,Buenos Aires
10.12.2025,20:00,New York
11.12.2025,12:00,New York
11.12.2025,20:00,Montreal
12.12.2025,12:00,Montreal
12.12.2025,20:00,Toronto
13.12.2025,12:00,Toronto
13.12.2025,20:00,Nashville
15.12.2025,12:00,Nashville
15.12.2025,20:00,Chicago
16.12.2025,12:00,Chicago
16.12.2025,20:00,Mexico City
17.12.2025,12:00,Mexico City
17.12.2025,20:00,Seattle
18.12.2025,12:00,Seattle
18.12.2025,20:00,Los Angeles
19.12.2025,12:00,Los Angeles
20.12.2025,20:00,Melbourne
21.12.2025,12:00,Melbourne
21.12.2025,20:00,Tokyo
22.12.2025,12:00,Tokyo
22.12.2025,20:00,Shanghai
23.12.2025,12:00,Shanghai
23.12.2025,20:00,Manila
24.12.2025,12:00,Manila
24.12.2025,20:00,Singapore
25.12.2025,12:00,Singapore
25.12.2025,20:00,Jakarta
26.12.2025,12:00,Jakarta
26.12.2025,20:00,Baku
27.12.2025,12:00,Baku
27.12.2025,20:00,Helsinki
28.12.2025,12:00,Helsinki
28.12.2025,20:00,Moscow
29.12.2025,12:00,Moscow
29.12.2025,20:00,Ankara
30.12.2025,12:00,Ankara
30.12.2025,20:00,Antalya
31.12.2025,12:00,Antalya
31.12.2025,20:00,Izmir

